PARAMETER_CODE,SITE_LONG,STATE_NAME,COUNTY_NAME,DV_YEAR,DESIGN_VALUE,DV_valid,NAA
PM 2.5 24hr,18-097-0081,Indiana,Marion,2017,23,Y,-
PM 2.5 24hr,18-097-0087,Indiana,Marion,2017,23,Y,-
PM 2.5 24hr,18-097-0081,Indiana,Marion,2018,23,Y,-
PM 2.5 24hr,18-097-0043,Indiana,Marion,2020,23,Y,-
PM 2.5 24hr,18-097-0043,Indiana,Marion,2021,23,Y,-
PM 2.5 24hr,18-097-0078,Indiana,Marion,2021,23,Y,-
PM 2.5 24hr,54-051-1002,West Virginia,Marshall,2015,23,Y,-
PM 2.5 24hr,48-323-0004,Texas,Maverick,2022,23,Y,-
NO2,38-057-0004,North Dakota,Mercer,2016,23,Y,-
PM 2.5 24hr,55-079-0058,Wisconsin,Milwaukee,2015,23,Y,-
PM 2.5 24hr,55-079-0058,Wisconsin,Milwaukee,2016,23,Y,-
PM 2.5 24hr,26-115-0006,Michigan,Monroe,2016,23,Y,-
PM 2.5 24hr,41-051-0080,Oregon,Multnomah,2018,23,Y,-
PM 2.5 24hr,41-051-0080,Oregon,Multnomah,2020,23,Y,-
PM 2.5 24hr,19-139-0018,Iowa,Muscatine,2016,23,Y,-
NO2,48-349-1051,Texas,Navarro,2017,23,Y,-
PM 2.5 24hr,10-003-1012,Delaware,New Castle,2016,23,Y,-
PM 2.5 24hr,10-003-2004,Delaware,New Castle,2016,23,Y,-
PM 2.5 24hr,36-061-0079,New York,New York,2016,23,Y,-
PM 2.5 24hr,36-061-0128,New York,New York,2017,23,Y,-
PM 2.5 24hr,36-061-0128,New York,New York,2018,23,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2018,23,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2021,23,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2022,23,Y,-
PM 2.5 24hr,48-355-0034,Texas,Nueces,2015,23,Y,-
PM 2.5 24hr,48-355-0032,Texas,Nueces,2021,23,Y,-
PM 2.5 24hr,48-355-0032,Texas,Nueces,2022,23,Y,-
PM 2.5 24hr,26-125-0001,Michigan,Oakland,2017,23,Y,-
PM 2.5 24hr,54-069-0010,West Virginia,Ohio,2015,23,Y,-
PM 2.5 24hr,38-065-0002,North Dakota,Oliver,2021,23,Y,-
PM 2.5 24hr,06-059-2022,California,Orange,2020,23,Y,-
PM 2.5 24hr,55-087-0009,Wisconsin,Outagamie,2021,23,Y,-
PM 2.5 24hr,56-029-0001,Wyoming,Park,2017,23,Y,-
PM 2.5 24hr,46-103-0020,South Dakota,Pennington,2017,23,Y,-
PM 2.5 24hr,46-103-0020,South Dakota,Pennington,2022,23,Y,-
SO2,17-143-0024,Illinois,Peoria,2017,23,Y,-
PM 2.5 24hr,42-101-0048,Pennsylvania,Philadelphia,2017,23,Y,-
PM 2.5 24hr,42-101-0057,Pennsylvania,Philadelphia,2017,23,Y,-
PM 2.5 24hr,42-101-0075,Pennsylvania,Philadelphia,2020,23,Y,-
PM 2.5 24hr,30-071-0010,Montana,Phillips,2016,23,Y,-
PM 2.5 24hr,30-071-0010,Montana,Phillips,2021,23,Y,-
SO2,18-125-0005,Indiana,Pike,2018,23,Y,"Southwest Indiana, IN"
PM 2.5 24hr,06-061-0003,California,Placer,2015,23,Y,-
SO2,12-105-6005,Florida,Polk,2016,23,Y,-
PM 2.5 24hr,18-127-0024,Indiana,Porter,2015,23,Y,-
PM 2.5 24hr,30-075-0001,Montana,Powder River,2016,23,Y,-
PM 2.5 24hr,30-075-0001,Montana,Powder River,2020,23,Y,-
NO2,51-153-0009,Virginia,Prince William,2019,23,Y,-
NO2,51-153-0009,Virginia,Prince William,2021,23,Y,-
PM 2.5 24hr,05-119-1008,Arkansas,Pulaski,2016,23,Y,-
PM 2.5 24hr,05-119-1008,Arkansas,Pulaski,2019,23,Y,-
PM 2.5 24hr,05-119-1008,Arkansas,Pulaski,2020,23,Y,-
PM 2.5 24hr,05-119-1008,Arkansas,Pulaski,2022,23,Y,-
PM 2.5 24hr,27-123-0868,Minnesota,Ramsey,2015,23,Y,-
PM 2.5 24hr,27-123-0871,Minnesota,Ramsey,2021,23,Y,-
PM 2.5 24hr,13-245-0091,Georgia,Richmond,2016,23,Y,-
PM 2.5 24hr,13-245-0091,Georgia,Richmond,2017,23,Y,-
PM 2.5 24hr,13-245-0091,Georgia,Richmond,2018,23,Y,-
NO2,33-015-0018,New Hampshire,Rockingham,2017,23,Y,-
NO2,06-067-0011,California,Sacramento,2019,23,Y,-
PM 2.5 24hr,17-163-0010,Illinois,Saint Clair,2020,23,Y,-
PM 2.5 24hr,17-163-0010,Illinois,Saint Clair,2021,23,Y,-
PM 2.5 24hr,06-069-0002,California,San Benito,2019,23,Y,-
PM 2.5 24hr,06-071-0306,California,San Bernardino,2022,23,Y,-
PM 2.5 24hr,06-073-1022,California,San Diego,2021,23,Y,-
PM 2.5 24hr,06-073-0001,California,San Diego,2022,23,Y,-
PM 2.5 24hr,06-073-1022,California,San Diego,2022,23,Y,-
NO2,35-045-0018,New Mexico,San Juan,2020,23,Y,-
NO2,35-045-0018,New Mexico,San Juan,2021,23,Y,-
NO2,35-045-1005,New Mexico,San Juan,2021,23,Y,-
PM 2.5 24hr,06-079-2004,California,San Luis Obispo,2021,23,Y,-
PM 2.5 24hr,06-079-2004,California,San Luis Obispo,2022,23,Y,-
PM 2.5 24hr,06-081-1001,California,San Mateo,2017,23,Y,-
PM 2.5 24hr,06-083-2011,California,Santa Barbara,2019,23,Y,-
NO2,06-083-2004,California,Santa Barbara,2020,23,Y,-
PM 2.5 24hr,06-083-2004,California,Santa Barbara,2020,23,Y,-
SO2,39-145-0022,Ohio,Scioto,2016,23,Y,-
PM 2.5 24hr,19-163-0018,Iowa,Scott,2016,23,Y,-
PM 2.5 24hr,19-163-0020,Iowa,Scott,2017,23,Y,-
PM 2.5 24hr,19-163-0020,Iowa,Scott,2021,23,Y,-
PM 2.5 24hr,20-173-0010,Kansas,Sedgwick,2015,23,Y,-
PM 2.5 24hr,56-033-0002,Wyoming,Sheridan,2018,23,Y,-
NO2,53-057-0018,Washington,Skagit,2015,23,Y,-
NO2,53-057-0018,Washington,Skagit,2016,23,Y,-
NO2,06-097-0004,California,Sonoma,2022,23,Y,-
PM 2.5 24hr,18-147-0009,Indiana,Spencer,2015,23,Y,-
PM 2.5 24hr,29-510-0094,Missouri,St. Louis City,2015,23,Y,-
PM 2.5 24hr,29-510-0093,Missouri,St. Louis City,2016,23,Y,-
PM 2.5 24hr,29-510-0094,Missouri,St. Louis City,2016,23,Y,-
PM 2.5 24hr,39-153-0023,Ohio,Summit,2015,23,Y,-
NO2,20-191-0002,Kansas,Sumner,2015,23,Y,-
NO2,20-191-0002,Kansas,Sumner,2016,23,Y,-
PM 2.5 24hr,20-191-0002,Kansas,Sumner,2021,23,Y,-
PM 2.5 24hr,48-439-1002,Texas,Tarrant,2022,23,Y,-
PM 2.5 24hr,48-439-1053,Texas,Tarrant,2022,23,Y,-
NO2,49-045-0004,Utah,Tooele,2020,23,Y,-
PM 2.5 24hr,48-453-0021,Texas,Travis,2019,23,Y,-
PM 2.5 24hr,40-143-1127,Oklahoma,Tulsa,2018,23,Y,-
PM 2.5 24hr,34-039-0004,New Jersey,Union,2017,23,Y,-
SO2,18-163-0021,Indiana,Vanderburgh,2015,23,Y,-
PM 2.5 24hr,06-111-0009,California,Ventura,2020,23,Y,-
PM 2.5 24hr,06-111-3001,California,Ventura,2020,23,Y,-
NO2,06-111-3001,California,Ventura,2022,23,Y,-
PM 2.5 24hr,18-167-0018,Indiana,Vigo,2015,23,Y,-
PM 2.5 24hr,18-167-0018,Indiana,Vigo,2016,23,Y,-
PM 2.5 24hr,18-167-0018,Indiana,Vigo,2022,23,Y,-
PM 2.5 24hr,38-101-0003,North Dakota,Ward,2022,23,Y,-
PM 2.5 24hr,34-041-0007,New Jersey,Warren,2015,23,Y,-
PM 2.5 24hr,34-041-0007,New Jersey,Warren,2016,23,Y,-
PM 2.5 24hr,24-043-0009,Maryland,Washington,2016,23,Y,-
PM 2.5 24hr,42-125-0005,Pennsylvania,Washington,2016,23,Y,-
PM 2.5 24hr,13-303-0001,Georgia,Washington,2017,23,Y,-
PM 2.5 24hr,41-067-0004,Oregon,Washington,2021,23,Y,-
PM 2.5 24hr,32-031-0031,Nevada,Washoe,2016,23,Y,-
PM 2.5 24hr,26-161-0008,Michigan,Washtenaw,2015,23,Y,-
PM 2.5 24hr,26-161-0008,Michigan,Washtenaw,2016,23,Y,-
PM 2.5 24hr,26-163-0019,Michigan,Wayne,2015,23,Y,-
PM 2.5 24hr,26-163-0001,Michigan,Wayne,2016,23,Y,-
PM 2.5 24hr,26-163-0095,Michigan,Wayne,2018,23,Y,-
SO2,26-163-0001,Michigan,Wayne,2018,23,Y,"Detroit, MI"
SO2,26-163-0097,Michigan,Wayne,2020,23,Y,"Detroit, MI"
PM 2.5 24hr,26-163-0001,Michigan,Wayne,2021,23,Y,-
PM 2.5 24hr,26-163-0098,Michigan,Wayne,2021,23,Y,-
PM 2.5 24hr,26-163-0033,Michigan,Wayne,2022,23,Y,-
PM 2.5 24hr,08-123-0008,Colorado,Weld,2018,23,Y,-
SO2,22-121-0001,Louisiana,West Baton Rouge,2015,23,Y,-
PM 2.5 24hr,42-129-0008,Pennsylvania,Westmoreland,2015,23,Y,-
SO2,53-073-0017,Washington,Whatcom,2022,23,Y,"Whatcom County, WA"
NO2,18-183-0003,Indiana,Whitley,2016,23,Y,-
PM 2.5 24hr,38-105-0003,North Dakota,Williams,2017,23,Y,-
PM 2.5 24hr,17-201-0118,Illinois,Winnebago,2021,23,Y,-
NO2,06-113-0004,California,Yolo,2021,23,Y,-
PM 2.5 24hr,42-133-0008,Pennsylvania,York,2017,23,Y,-
PM 2.5 24hr,04-027-8011,Arizona,Yuma,2018,23,Y,-
SO2,39-001-0001,Ohio,Adams,2016,24,Y,-
PM 2.5 24hr,06-001-0009,California,Alameda,2017,24,Y,-
PM 2.5 24hr,06-001-0012,California,Alameda,2021,24,Y,-
PM 2.5 24hr,42-003-1301,Pennsylvania,Allegheny,2017,24,Y,-
PM 2.5 24hr,42-003-1301,Pennsylvania,Allegheny,2018,24,Y,-
PM 2.5 24hr,42-003-1376,Pennsylvania,Allegheny,2019,24,Y,-
PM 2.5 24hr,08-005-0005,Colorado,Arapahoe,2020,24,Y,-
PM 2.5 24hr,24-510-0008,Maryland,Baltimore (City),2015,24,Y,-
PM 2.5 24hr,24-510-0040,Maryland,Baltimore (City),2016,24,Y,-
PM 2.5 24hr,16-005-0020,Idaho,Bannock,2016,24,Y,-
PM 2.5 24hr,42-007-0014,Pennsylvania,Beaver,2015,24,Y,-
PM 2.5 24hr,27-005-2013,Minnesota,Becker,2022,24,Y,-
PM 2.5 24hr,21-013-0002,Kentucky,Bell,2018,24,Y,-
NO2,48-027-1047,Texas,Bell,2021,24,Y,-
PM 2.5 24hr,27-007-2304,Minnesota,Beltrami,2022,24,Y,-
PM 2.5 24hr,34-003-0003,New Jersey,Bergen,2016,24,Y,-
PM 2.5 24hr,54-003-0003,West Virginia,Berkeley,2017,24,Y,-
PM 2.5 24hr,42-013-0801,Pennsylvania,Blair,2016,24,Y,-
PM 2.5 24hr,47-009-0011,Tennessee,Blount,2017,24,Y,-
PM 2.5 24hr,08-013-0003,Colorado,Boulder,2015,24,Y,-
PM 2.5 24hr,08-013-0012,Colorado,Boulder,2020,24,Y,-
PM 2.5 24hr,36-005-0133,New York,Bronx,2016,24,Y,-
PM 2.5 24hr,54-009-0011,West Virginia,Brooke,2015,24,Y,-
PM 2.5 24hr,38-013-0004,North Dakota,Burke,2015,24,Y,-
PM 2.5 24hr,38-013-0004,North Dakota,Burke,2017,24,Y,-
PM 2.5 24hr,38-015-0003,North Dakota,Burleigh,2021,24,Y,-
PM 2.5 24hr,39-017-0003,Ohio,Butler,2015,24,Y,-
PM 2.5 24hr,39-017-0019,Ohio,Butler,2015,24,Y,-
PM 2.5 24hr,39-017-0020,Ohio,Butler,2016,24,Y,-
PM 2.5 24hr,34-007-0010,New Jersey,Camden,2016,24,Y,-
PM 2.5 24hr,34-007-0010,New Jersey,Camden,2018,24,Y,-
PM 2.5 24hr,32-510-0020,Nevada,Carson City,2018,24,Y,-
PM 2.5 24hr,32-510-0020,Nevada,Carson City,2019,24,Y,-
SO2,51-036-0002,Virginia,Charles,2017,24,Y,-
PM 2.5 24hr,42-029-0100,Pennsylvania,Chester,2016,24,Y,-
PM 2.5 24hr,42-029-0100,Pennsylvania,Chester,2017,24,Y,-
PM 2.5 24hr,18-019-0006,Indiana,Clark,2016,24,Y,-
PM 2.5 24hr,32-003-0561,Nevada,Clark,2017,24,Y,-
PM 2.5 24hr,32-003-0540,Nevada,Clark,2018,24,Y,-
PM 2.5 24hr,32-003-0561,Nevada,Clark,2018,24,Y,-
PM 2.5 24hr,32-003-0561,Nevada,Clark,2019,24,Y,-
PM 2.5 24hr,32-003-0540,Nevada,Clark,2021,24,Y,-
PM 2.5 24hr,13-059-0002,Georgia,Clarke,2015,24,Y,-
PM 2.5 24hr,19-045-0021,Iowa,Clinton,2015,24,Y,-
PM 2.5 24hr,19-045-0019,Iowa,Clinton,2016,24,Y,-
SO2,19-045-0019,Iowa,Clinton,2018,24,Y,-
PM 2.5 24hr,06-011-1002,California,Colusa,2017,24,Y,-
PM 2.5 24hr,17-031-6005,Illinois,Cook,2017,24,Y,-
PM 2.5 24hr,17-031-0052,Illinois,Cook,2019,24,Y,-
PM 2.5 24hr,17-031-3103,Illinois,Cook,2020,24,Y,-
PM 2.5 24hr,17-031-0057,Illinois,Cook,2022,24,Y,-
PM 2.5 24hr,17-031-1016,Illinois,Cook,2022,24,Y,-
PM 2.5 24hr,42-041-0101,Pennsylvania,Cumberland,2018,24,Y,-
PM 2.5 24hr,42-041-0101,Pennsylvania,Cumberland,2021,24,Y,-
PM 2.5 24hr,39-035-0038,Ohio,Cuyahoga,2017,24,Y,-
PM 2.5 24hr,39-035-0060,Ohio,Cuyahoga,2019,24,Y,-
PM 2.5 24hr,39-035-0065,Ohio,Cuyahoga,2019,24,Y,-
NO2,27-037-0423,Minnesota,Dakota,2017,24,Y,-
NO2,27-037-0423,Minnesota,Dakota,2021,24,Y,-
NO2,27-037-0423,Minnesota,Dakota,2022,24,Y,-
PM 2.5 24hr,42-043-0401,Pennsylvania,Dauphin,2020,24,Y,-
PM 2.5 24hr,49-011-0004,Utah,Davis,2020,24,Y,-
PM 2.5 24hr,42-045-0002,Pennsylvania,Delaware,2017,24,Y,-
PM 2.5 24hr,42-045-0002,Pennsylvania,Delaware,2018,24,Y,-
PM 2.5 24hr,42-045-0002,Pennsylvania,Delaware,2021,24,Y,-
PM 2.5 24hr,08-031-0028,Colorado,Denver,2018,24,Y,-
PM 2.5 24hr,08-031-0002,Colorado,Denver,2020,24,Y,-
PM 2.5 24hr,08-031-0027,Colorado,Denver,2020,24,Y,-
PM 2.5 24hr,08-031-0027,Colorado,Denver,2021,24,Y,-
PM 2.5 24hr,35-013-0021,New Mexico,Dona Ana,2019,24,Y,-
PM 2.5 24hr,13-095-0007,Georgia,Dougherty,2021,24,Y,-
SO2,31-055-0019,Nebraska,Douglas,2019,24,Y,-
PM 2.5 24hr,08-035-0004,Colorado,Douglas,2020,24,Y,-
PM 2.5 24hr,18-037-2001,Indiana,Dubois,2016,24,Y,-
PM 2.5 24hr,49-013-0002,Utah,Duchesne,2017,24,Y,-
PM 2.5 24hr,49-013-0002,Utah,Duchesne,2021,24,Y,-
PM 2.5 24hr,49-013-0002,Utah,Duchesne,2022,24,Y,-
SO2,22-033-0015,Louisiana,East Baton Rouge,2019,24,Y,-
PM 2.5 24hr,48-141-0044,Texas,El Paso,2018,24,Y,-
PM 2.5 24hr,48-141-0044,Texas,El Paso,2019,24,Y,-
PM 2.5 24hr,48-141-0044,Texas,El Paso,2020,24,Y,-
PM 2.5 24hr,48-141-0044,Texas,El Paso,2021,24,Y,-
PM 2.5 24hr,18-039-0008,Indiana,Elkhart,2015,24,Y,-
PM 2.5 24hr,18-039-0008,Indiana,Elkhart,2017,24,Y,-
PM 2.5 24hr,18-039-0008,Indiana,Elkhart,2022,24,Y,-
NO2,48-139-1044,Texas,Ellis,2021,24,Y,-
PM 2.5 24hr,42-049-0003,Pennsylvania,Erie,2015,24,Y,-
SO2,12-033-0004,Florida,Escambia,2015,24,Y,-
PM 2.5 24hr,34-013-0003,New Jersey,Essex,2016,24,Y,-
PM 2.5 24hr,09-001-0010,Connecticut,Fairfield,2015,24,Y,-
PM 2.5 24hr,09-001-0010,Connecticut,Fairfield,2016,24,Y,-
PM 2.5 24hr,30-027-0006,Montana,Fergus,2018,24,Y,-
SO2,29-071-9002,Missouri,Franklin,2019,24,Y,-
PM 2.5 24hr,51-069-0010,Virginia,Frederick,2015,24,Y,-
PM 2.5 24hr,56-013-1003,Wyoming,Fremont,2018,24,Y,-
PM 2.5 24hr,48-167-1034,Texas,Galveston,2020,24,Y,-
PM 2.5 24hr,34-015-0004,New Jersey,Gloucester,2015,24,Y,-
PM 2.5 24hr,13-127-0006,Georgia,Glynn,2016,24,Y,-
PM 2.5 24hr,39-061-0048,Ohio,Hamilton,2019,24,Y,-
PM 2.5 24hr,39-061-0048,Ohio,Hamilton,2020,24,Y,-
PM 2.5 24hr,39-061-0014,Ohio,Hamilton,2021,24,Y,-
PM 2.5 24hr,39-061-0048,Ohio,Hamilton,2021,24,Y,-
NO2,25-015-4002,Massachusetts,Hampshire,2015,24,Y,-
NO2,25-015-4002,Massachusetts,Hampshire,2018,24,Y,-
NO2,51-650-0008,Virginia,Hampton City,2020,24,Y,-
SO2,54-029-0015,West Virginia,Hancock,2017,24,Y,-
PM 2.5 24hr,48-201-1035,Texas,Harris,2015,24,Y,-
PM 2.5 24hr,48-201-0058,Texas,Harris,2018,24,Y,-
PM 2.5 24hr,48-201-1035,Texas,Harris,2022,24,Y,-
PM 2.5 24hr,15-001-1012,Hawaii,Hawaii,2017,24,Y,-
NO2,15-003-0010,Hawaii,Honolulu,2015,24,Y,-
NO2,06-023-1004,California,Humboldt,2015,24,Y,-
NO2,48-231-1006,Texas,Hunt,2020,24,Y,-
NO2,48-231-1006,Texas,Hunt,2022,24,Y,-
PM 2.5 24hr,06-025-0007,California,Imperial,2017,24,Y,-
PM 2.5 24hr,06-025-0007,California,Imperial,2020,24,Y,-
NO2,48-245-1035,Texas,Jefferson,2015,24,Y,-
PM 2.5 24hr,21-111-0043,Kentucky,Jefferson,2015,24,Y,-
PM 2.5 24hr,21-111-0051,Kentucky,Jefferson,2015,24,Y,-
PM 2.5 24hr,29-099-0019,Missouri,Jefferson,2015,24,Y,-
NO2,48-245-1035,Texas,Jefferson,2020,24,Y,-
PM 2.5 24hr,21-111-0075,Kentucky,Jefferson,2021,24,Y,-
SO2,48-245-0009,Texas,Jefferson,2021,24,Y,-
PM 2.5 24hr,02-110-0004,Alaska,Juneau,2015,24,Y,-
PM 2.5 24hr,02-110-0004,Alaska,Juneau,2016,24,Y,-
PM 2.5 24hr,26-077-0008,Michigan,Kalamazoo,2022,24,Y,-
PM 2.5 24hr,40-071-0604,Oklahoma,Kay,2021,24,Y,-
SO2,40-071-0604,Oklahoma,Kay,2021,24,Y,-
PM 2.5 24hr,26-081-0007,Michigan,Kent,2016,24,Y,-
PM 2.5 24hr,06-029-0020,California,Kern,2015,24,Y,-
PM 2.5 24hr,53-033-2004,Washington,King,2015,24,Y,-
PM 2.5 24hr,53-033-0030,Washington,King,2017,24,Y,-
PM 2.5 24hr,53-035-0007,Washington,Kitsap,2022,24,Y,-
NO2,08-067-7001,Colorado,La Plata,2015,24,Y,-
NO2,08-067-7003,Colorado,La Plata,2016,24,Y,-
NO2,08-067-7003,Colorado,La Plata,2020,24,Y,-
PM 2.5 24hr,18-089-0031,Indiana,Lake,2016,24,Y,-
PM 2.5 24hr,18-089-0031,Indiana,Lake,2019,24,Y,-
PM 2.5 24hr,42-071-0007,Pennsylvania,Lancaster,2022,24,Y,-
PM 2.5 24hr,42-071-0012,Pennsylvania,Lancaster,2022,24,Y,-
PM 2.5 24hr,41-039-0059,Oregon,Lane,2016,24,Y,-
PM 2.5 24hr,41-039-9004,Oregon,Lane,2022,24,Y,-
PM 2.5 24hr,56-021-0100,Wyoming,Laramie,2022,24,Y,-
PM 2.5 24hr,19-111-0008,Iowa,Lee,2015,24,Y,-
PM 2.5 24hr,30-049-0004,Montana,Lewis and Clark,2015,24,Y,-
NO2,09-005-0005,Connecticut,Litchfield,2015,24,Y,-
PM 2.5 24hr,06-037-1201,California,Los Angeles,2019,24,Y,-
PM 2.5 24hr,06-037-9035,California,Los Angeles,2021,24,Y,-
PM 2.5 24hr,17-119-3007,Illinois,Madison,2020,24,Y,-
PM 2.5 24hr,17-119-0024,Illinois,Madison,2021,24,Y,-
PM 2.5 24hr,17-119-3007,Illinois,Madison,2021,24,Y,-
PM 2.5 24hr,39-099-0005,Ohio,Mahoning,2015,24,Y,-
PM 2.5 24hr,06-041-0001,California,Marin,2021,24,Y,-
PM 2.5 24hr,18-097-0083,Indiana,Marion,2015,24,Y,-
PM 2.5 24hr,18-097-0078,Indiana,Marion,2016,24,Y,-
PM 2.5 24hr,18-097-0083,Indiana,Marion,2016,24,Y,-
PM 2.5 24hr,18-097-0087,Indiana,Marion,2018,24,Y,-
PM 2.5 24hr,18-097-0043,Indiana,Marion,2022,24,Y,-
PM 2.5 24hr,18-097-0078,Indiana,Marion,2022,24,Y,-
PM 2.5 24hr,02-170-0008,Alaska,Matanuska-Susitna,2020,24,Y,-
PM 2.5 24hr,02-170-0008,Alaska,Matanuska-Susitna,2021,24,Y,-
NO2,48-309-1037,Texas,McLennan,2015,24,Y,-
PM 2.5 24hr,06-045-0006,California,Mendocino,2017,24,Y,-
PM 2.5 24hr,06-045-2003,California,Mendocino,2017,24,Y,-
NO2,38-057-0004,North Dakota,Mercer,2015,24,Y,-
PM 2.5 24hr,34-021-0008,New Jersey,Mercer,2015,24,Y,-
SO2,38-057-0118,North Dakota,Mercer,2015,24,Y,-
SO2,38-057-0004,North Dakota,Mercer,2017,24,Y,-
SO2,38-057-0004,North Dakota,Mercer,2020,24,Y,-
PM 2.5 24hr,55-079-0010,Wisconsin,Milwaukee,2016,24,Y,-
PM 2.5 24hr,46-099-0008,South Dakota,Minnehaha,2015,24,Y,-
PM 2.5 24hr,06-053-1003,California,Monterey,2022,24,Y,-
NO2,48-339-0078,Texas,Montgomery,2019,24,Y,-
PM 2.5 24hr,41-051-0080,Oregon,Multnomah,2022,24,Y,-
PM 2.5 24hr,19-139-0016,Iowa,Muscatine,2015,24,Y,-
PM 2.5 24hr,13-215-0012,Georgia,Muscogee,2016,24,Y,-
NO2,48-349-1051,Texas,Navarro,2016,24,Y,-
PM 2.5 24hr,10-003-1003,Delaware,New Castle,2015,24,Y,-
PM 2.5 24hr,09-009-2123,Connecticut,New Haven,2015,24,Y,-
PM 2.5 24hr,36-061-0079,New York,New York,2015,24,Y,-
PM 2.5 24hr,36-061-0134,New York,New York,2015,24,Y,-
PM 2.5 24hr,36-061-0128,New York,New York,2016,24,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2016,24,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2017,24,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2019,24,Y,-
PM 2.5 24hr,42-095-0025,Pennsylvania,Northampton,2020,24,Y,-
PM 2.5 24hr,48-355-0032,Texas,Nueces,2017,24,Y,-
PM 2.5 24hr,48-355-0032,Texas,Nueces,2019,24,Y,-
PM 2.5 24hr,48-355-0034,Texas,Nueces,2021,24,Y,-
PM 2.5 24hr,26-125-0001,Michigan,Oakland,2015,24,Y,-
PM 2.5 24hr,26-125-0001,Michigan,Oakland,2016,24,Y,-
PM 2.5 24hr,38-065-0002,North Dakota,Oliver,2022,24,Y,-
SO2,26-139-0011,Michigan,Ottawa,2017,24,Y,-
PM 2.5 24hr,42-101-0004,Pennsylvania,Philadelphia,2017,24,Y,-
PM 2.5 24hr,42-101-0055,Pennsylvania,Philadelphia,2017,24,Y,-
PM 2.5 24hr,42-101-0075,Pennsylvania,Philadelphia,2017,24,Y,-
PM 2.5 24hr,30-071-0010,Montana,Phillips,2018,24,Y,-
PM 2.5 24hr,30-071-0010,Montana,Phillips,2022,24,Y,-
NO2,12-103-0018,Florida,Pinellas,2021,24,Y,-
NO2,12-103-0018,Florida,Pinellas,2022,24,Y,-
PM 2.5 24hr,40-121-0415,Oklahoma,Pittsburg,2022,24,Y,-
NO2,51-153-0009,Virginia,Prince William,2018,24,Y,-
PM 2.5 24hr,05-119-1004,Arkansas,Pulaski,2015,24,Y,-
PM 2.5 24hr,05-119-1008,Arkansas,Pulaski,2015,24,Y,-
SO2,12-107-1008,Florida,Putnam,2022,24,Y,-
PM 2.5 24hr,30-083-0001,Montana,Richland,2015,24,Y,-
NO2,08-103-0006,Colorado,Rio Blanco,2021,24,Y,-
PM 2.5 24hr,30-087-0001,Montana,Rosebud,2020,24,Y,-
PM 2.5 24hr,01-113-0003,Alabama,Russell,2022,24,Y,-
PM 2.5 24hr,29-189-3001,Missouri,Saint Louis,2015,24,Y,-
PM 2.5 24hr,49-035-3013,Utah,Salt Lake,2020,24,Y,-
PM 2.5 24hr,06-069-0002,California,San Benito,2018,24,Y,-
PM 2.5 24hr,06-071-8001,California,San Bernardino,2019,24,Y,-
PM 2.5 24hr,06-071-8001,California,San Bernardino,2021,24,Y,-
NO2,06-073-1006,California,San Diego,2016,24,Y,-
PM 2.5 24hr,06-073-0001,California,San Diego,2021,24,Y,-
PM 2.5 24hr,06-073-1026,California,San Diego,2022,24,Y,-
NO2,35-045-1005,New Mexico,San Juan,2020,24,Y,-
NO2,35-045-0018,New Mexico,San Juan,2022,24,Y,-
PM 2.5 24hr,06-079-2007,California,San Luis Obispo,2017,24,Y,-
PM 2.5 24hr,06-079-2004,California,San Luis Obispo,2020,24,Y,-
PM 2.5 24hr,06-081-1001,California,San Mateo,2015,24,Y,-
PM 2.5 24hr,06-083-2011,California,Santa Barbara,2017,24,Y,-
NO2,06-083-2011,California,Santa Barbara,2018,24,Y,-
PM 2.5 24hr,06-083-2011,California,Santa Barbara,2018,24,Y,-
NO2,06-083-2004,California,Santa Barbara,2019,24,Y,-
PM 2.5 24hr,06-085-0005,California,Santa Clara,2016,24,Y,-
PM 2.5 24hr,06-087-0007,California,Santa Cruz,2018,24,Y,-
PM 2.5 24hr,06-087-0007,California,Santa Cruz,2019,24,Y,-
PM 2.5 24hr,19-163-0015,Iowa,Scott,2015,24,Y,-
PM 2.5 24hr,56-033-0002,Wyoming,Sheridan,2017,24,Y,-
PM 2.5 24hr,56-033-0002,Wyoming,Sheridan,2020,24,Y,-
NO2,06-097-0004,California,Sonoma,2021,24,Y,-
PM 2.5 24hr,53-063-0021,Washington,Spokane,2015,24,Y,-
PM 2.5 24hr,26-147-0005,Michigan,St. Clair,2015,24,Y,-
PM 2.5 24hr,26-147-0005,Michigan,St. Clair,2016,24,Y,-
PM 2.5 24hr,29-510-0007,Missouri,St. Louis City,2015,24,Y,-
PM 2.5 24hr,29-510-0093,Missouri,St. Louis City,2015,24,Y,-
PM 2.5 24hr,29-510-0007,Missouri,St. Louis City,2016,24,Y,-
PM 2.5 24hr,29-510-0085,Missouri,St. Louis City,2016,24,Y,-
PM 2.5 24hr,39-151-0020,Ohio,Stark,2015,24,Y,-
PM 2.5 24hr,39-151-0017,Ohio,Stark,2016,24,Y,-
NO2,56-035-0101,Wyoming,Sublette,2017,24,Y,-
